wellenlaenge,arbitraer
-0.0000007898,0.108203
-0.0000007896,0.095
-0.0000007894,0.0710156
-0.0000007892,0.0507813
-0.000000789,0.0589063
-0.0000007888,0.0523438
-0.0000007886,0.0426563
-0.0000007884,0.00804688
-0.0000007882,-0.00976562
-0.000000788,-0.0166406
-0.0000007878,-0.0361719
-0.0000007876,-0.0578125
-0.0000007874,-0.0680469
-0.0000007872,-0.0949219
-0.000000787,-0.117734
-0.0000007868,-0.130156
-0.0000007866,-0.112578
-0.0000007864,-0.0571094
-0.0000007862,-0.00210937
-0.000000786,0.0160156
-0.0000007858,0.0778125
-0.0000007856,0.109063
-0.0000007854,0.128984
-0.0000007852,0.14875
-0.000000785,0.149922
-0.0000007848,0.159531
-0.0000007846,0.170078
-0.0000007844,0.151406
-0.0000007842,0.130625
-0.000000784,0.129063
-0.0000007838,0.150234
-0.0000007836,0.110469
-0.0000007834,0.124219
-0.0000007832,0.222578
-0.000000783,0.372266
-0.0000007828,0.652266
-0.0000007826,0.955469
-0.0000007824,1.25219
-0.0000007822,1.51867
-0.000000782,1.70602
-0.0000007818,1.80063
-0.0000007816,1.86969
-0.0000007814,1.77727
-0.0000007812,1.5918
-0.000000781,1.36633
-0.0000007808,1.12297
-0.0000007806,0.90375
-0.0000007804,0.754375
-0.0000007802,0.598828
-0.00000078,0.49
-0.0000007798,0.387188
-0.0000007796,0.32
-0.0000007794,0.247188
-0.0000007792,0.198281
-0.000000779,0.14
-0.0000007788,0.108672
-0.0000007786,0.0891406
-0.0000007784,0.0797656
-0.0000007782,0.0799219
-0.000000778,0.08
-0.0000007778,0.0801563
-0.0000007776,0.0897656
-0.0000007774,0.0604688
-0.0000007772,0.0703906
-0.000000777,0.0801563
-0.0000007768,0.0485156
-0.0000007766,0.0499219
-0.0000007764,0.04
-0.0000007762,0.00859375
-0.000000776,0.0103906
-0.0000007758,-0.000078125
-0.0000007756,-0.00890625
-0.0000007754,-0.0466406
-0.0000007752,-0.0695312
-0.000000775,-0.0780469
-0.0000007748,-0.108125
-0.0000007746,-0.11
-0.0000007744,-0.0991406
-0.0000007742,-0.12
-0.000000774,-0.08375
-0.0000007738,-0.0401562
-0.0000007736,-0.0327344
-0.0000007734,0.0303906
-0.0000007732,0.0753906
-0.000000773,0.128906
-0.0000007728,0.138984
-0.0000007726,0.182422
-0.0000007724,0.170156
-0.0000007722,0.170391
-0.000000772,0.160156
-0.0000007718,0.130547
-0.0000007716,0.171328
-0.0000007714,0.0986719
-0.0000007712,0.120156
-0.000000771,0.108594
-0.0000007708,0.135469
-0.0000007706,0.341719
-0.0000007704,0.577813
-0.0000007702,0.888906
-0.00000077,1.18141
-0.0000007698,1.47313
-0.0000007696,1.71445
-0.0000007694,1.81375
-0.0000007692,1.81984
-0.000000769,1.78211
-0.0000007688,1.63289
-0.0000007686,1.42172
-0.0000007684,1.1725
-0.0000007682,0.945938
-0.000000768,0.764297
-0.0000007678,0.629375
-0.0000007676,0.515547
-0.0000007674,0.422109
-0.0000007672,0.343516
-0.000000767,0.264453
-0.0000007668,0.187813
-0.0000007666,0.147031
-0.0000007664,0.108203
-0.0000007662,0.0672656
-0.000000766,0.0499219
-0.0000007658,0.0603906
-0.0000007656,0.0701563
-0.0000007654,0.0809375
-0.0000007652,0.0898438
-0.000000765,0.0699219
-0.0000007648,0.0897656
-0.0000007646,0.08
-0.0000007644,0.0701563
-0.0000007642,0.0495313
-0.000000764,0.0500781
-0.0000007638,0.0315625
-0.0000007636,0.00015625
-0.0000007634,0.03
-0.0000007632,-0.00125
-0.000000763,-0.02
-0.0000007628,-0.0664062
-0.0000007626,-0.0871875
-0.0000007624,-0.115391
-0.0000007622,-0.122187
-0.000000762,-0.0827344
-0.0000007618,-0.0955469
-0.0000007616,-0.0928906
-0.0000007614,-0.0161719
-0.0000007612,0.00882813
-0.000000761,0.0621875
-0.0000007608,0.09
-0.0000007606,0.120391
-0.0000007604,0.129609
-0.0000007602,0.170078
-0.00000076,0.128906
-0.0000007598,0.133047
-0.0000007596,0.149453
-0.0000007594,0.130469
-0.0000007592,0.149766
-0.000000759,0.114453
-0.0000007588,0.111406
-0.0000007586,0.117422
-0.0000007584,0.147109
-0.0000007582,0.300781
-0.000000758,0.540469
-0.0000007578,0.874766
-0.0000007576,1.15063
-0.0000007574,1.46297
-0.0000007572,1.67664
-0.000000757,1.81805
-0.0000007568,1.86
-0.0000007566,1.80438
-0.0000007564,1.65898
-0.0000007562,1.41484
-0.000000756,1.17805
-0.0000007558,0.948516
-0.0000007556,0.793125
-0.0000007554,0.633828
-0.0000007552,0.52
-0.000000755,0.431328
-0.0000007548,0.349844
-0.0000007546,0.282891
-0.0000007544,0.199453
-0.0000007542,0.148906
-0.000000754,0.128672
-0.0000007538,0.0985156
-0.0000007536,0.0904688
-0.0000007534,0.0573438
-0.0000007532,0.0505469
-0.000000753,0.0817188
-0.0000007528,0.0801563
-0.0000007526,0.0795313
-0.0000007524,0.0601563
-0.0000007522,0.0617188
-0.000000752,0.0901563
-0.0000007518,0.0569531
-0.0000007516,0.049375
-0.0000007514,0.0701563
-0.0000007512,0.0435938
-0.000000751,1.42109E-16
-0.0000007508,-0.00851562
-0.0000007506,-0.0292187
-0.0000007504,-0.0298437
-0.0000007502,-0.0482031
-0.00000075,-0.0776562
-0.0000007498,-0.0891406
-0.0000007496,-0.116797
-0.0000007494,-0.10625
-0.0000007492,-0.0646094
-0.000000749,-0.0530469
-0.0000007488,0.000234375
-0.0000007486,0.0705469
-0.0000007484,0.100781
-0.0000007482,0.0955469
-0.000000748,0.150469
-0.0000007478,0.161875
-0.0000007476,0.152188
-0.0000007474,0.139766
-0.0000007472,0.144297
-0.000000747,0.10125
-0.0000007468,0.125703
-0.0000007466,0.140313
-0.0000007464,0.13
-0.0000007462,0.129453
-0.000000746,0.1525
-0.0000007458,0.301328
-0.0000007456,0.530313
-0.0000007454,0.818281
-0.0000007452,1.14273
-0.000000745,1.40219
-0.0000007448,1.60789
-0.0000007446,1.76531
-0.0000007444,1.8293
-0.0000007442,1.79086
-0.000000744,1.65633
-0.0000007438,1.47625
-0.0000007436,1.22438
-0.0000007434,1.01766
-0.0000007432,0.808594
-0.000000743,0.657422
-0.0000007428,0.549141
-0.0000007426,0.445547
-0.0000007424,0.325469
-0.0000007422,0.269531
-0.000000742,0.216953
-0.0000007418,0.156484
-0.0000007416,0.129609
-0.0000007414,0.107578
-0.0000007412,0.0678906
-0.000000741,0.0603906
-0.0000007408,0.08
-0.0000007406,0.0801563
-0.0000007404,0.1
-0.0000007402,0.0691406
-0.00000074,0.06
-0.0000007398,0.0696875
-0.0000007396,0.0495313
-0.0000007394,0.05
-0.0000007392,0.0494531
-0.000000739,0.0288281
-0.0000007388,-0.000625
-0.0000007386,-0.000390625
-0.0000007384,0.000078125
-0.0000007382,-0.0301562
-0.000000738,-0.0603125
-0.0000007378,-0.0896094
-0.0000007376,-0.100234
-0.0000007374,-0.120078
-0.0000007372,-0.0880469
-0.000000737,-0.0799219
-0.0000007368,-0.07
-0.0000007366,-0.0366406
-0.0000007364,0.0155469
-0.0000007362,0.0599219
-0.000000736,0.05875
-0.0000007358,0.115625
-0.0000007356,0.139141
-0.0000007354,0.158438
-0.0000007352,0.160938
-0.000000735,0.14
-0.0000007348,0.138594
-0.0000007346,0.169453
-0.0000007344,0.160156
-0.0000007342,0.160313
-0.000000734,0.111797
-0.0000007338,0.110156
-0.0000007336,0.145469
-0.0000007334,0.254297
-0.0000007332,0.461797
-0.000000733,0.779688
-0.0000007328,1.09617
-0.0000007326,1.3818
-0.0000007324,1.61836
-0.0000007322,1.78375
-0.000000732,1.82953
-0.0000007318,1.79617
-0.0000007316,1.65977
-0.0000007314,1.47906
-0.0000007312,1.26555
-0.000000731,1.05984
-0.0000007308,0.861406
-0.0000007306,0.705078
-0.0000007304,0.534375
-0.0000007302,0.454609
-0.00000073,0.387031
-0.0000007298,0.262344
-0.0000007296,0.197891
-0.0000007294,0.156094
-0.0000007292,0.116172
-0.000000729,0.0885938
-0.0000007288,0.0801563
-0.0000007286,0.0777344
-0.0000007284,0.0600781
-0.0000007282,0.0801563
-0.000000728,0.059375
-0.0000007278,0.0608594
-0.0000007276,0.0703125
-0.0000007274,0.07
-0.0000007272,0.05875
-0.000000727,0.0299219
-0.0000007268,0.0498438
-0.0000007266,0.0289844
-0.0000007264,0.03
-0.0000007262,-0.00109375
-0.000000726,-0.0105469
-0.0000007258,-0.0310156
-0.0000007256,-0.0501562
-0.0000007254,-0.0920312
-0.0000007252,-0.0997656
-0.000000725,-0.11
-0.0000007248,-0.100391
-0.0000007246,-0.0802344
-0.0000007244,-0.100937
-0.0000007242,-0.0422656
-0.000000724,-0.01
-0.0000007238,0.0220313
-0.0000007236,0.0717969
-0.0000007234,0.13
-0.0000007232,0.161953
-0.000000723,0.137266
-0.0000007228,0.179766
-0.0000007226,0.142188
-0.0000007224,0.151328
-0.0000007222,0.12
-0.000000722,0.149531
-0.0000007218,0.117891
-0.0000007216,0.128359
-0.0000007214,0.139375
-0.0000007212,0.120391
-0.000000721,0.245234
-0.0000007208,0.428828
-0.0000007206,0.737578
-0.0000007204,1.05211
-0.0000007202,1.34094
-0.00000072,1.59719
-0.0000007198,1.75008
-0.0000007196,1.83125
-0.0000007194,1.80242
-0.0000007192,1.71984
-0.000000719,1.52977
-0.0000007188,1.28914
-0.0000007186,1.05758
-0.0000007184,0.84125
-0.0000007182,0.702109
-0.000000718,0.576094
-0.0000007178,0.479219
-0.0000007176,0.345703
-0.0000007174,0.270313
-0.0000007172,0.229609
-0.000000717,0.18375
-0.0000007168,0.118281
-0.0000007166,0.120547
-0.0000007164,0.09875
-0.0000007162,0.0771094
-0.000000716,0.0599219
-0.0000007158,0.0707813
-0.0000007156,0.06
-0.0000007154,0.0630469
-0.0000007152,0.0796875
-0.000000715,0.0367969
-0.0000007148,0.0500781
-0.0000007146,0.0695313
-0.0000007144,0.0496094
-0.0000007142,0.0488281
-0.000000714,0.0205469
-0.0000007138,0.00851563
-0.0000007136,-0.0207812
-0.0000007134,-0.0194531
-0.0000007132,-0.0288281
-0.000000713,-0.0632812
-0.0000007128,-0.0901562
-0.0000007126,-0.0914844
-0.0000007124,-0.128672
-0.0000007122,-0.128047
-0.000000712,-0.0917969
-0.0000007118,-0.0370312
-0.0000007116,-0.00234375
-0.0000007114,0.03
-0.0000007112,0.0328906
-0.000000711,0.117422
-0.0000007108,0.118125
-0.0000007106,0.178281
-0.0000007104,0.143516
-0.0000007102,0.167734
-0.00000071,0.166875
-0.0000007098,0.142344
-0.0000007096,0.130859
-0.0000007094,0.130156
-0.0000007092,0.13
-0.000000709,0.130078
-0.0000007088,0.140938
-0.0000007086,0.224844
-0.0000007084,0.445391
-0.0000007082,0.735156
-0.000000708,1.04367
-0.0000007078,1.31062
-0.0000007076,1.56516
-0.0000007074,1.74414
-0.0000007072,1.83625
-0.000000707,1.8325
-0.0000007068,1.7468
-0.0000007066,1.53859
-0.0000007064,1.29852
-0.0000007062,1.05891
-0.000000706,0.872422
-0.0000007058,0.735938
-0.0000007056,0.573828
-0.0000007054,0.453672
-0.0000007052,0.364375
-0.000000705,0.312656
-0.0000007048,0.233359
-0.0000007046,0.18
-0.0000007044,0.161484
-0.0000007042,0.113516
-0.000000704,0.0720313
-0.0000007038,0.05
-0.0000007036,0.0701563
-0.0000007034,0.0896875
-0.0000007032,0.07
-0.000000703,0.0999219
-0.0000007028,0.0584375
-0.0000007026,0.0700781
-0.0000007024,0.0797656
-0.0000007022,0.0686719
-0.000000702,0.0491406
-0.0000007018,0.0289844
-0.0000007016,0.0196094
-0.0000007014,0.009375
-0.0000007012,0.00015625
-0.000000701,0.00992188
-0.0000007008,-0.04
-0.0000007006,-0.0907031
-0.0000007004,-0.11
-0.0000007002,-0.140469
-0.0000007,-0.119141
-0.0000006998,-0.09
-0.0000006996,-0.0685937
-0.0000006994,-0.03875
-0.0000006992,-0.00835937
-0.000000699,0.0388281
-0.0000006988,0.0497656
-0.0000006986,0.100234
-0.0000006984,0.140156
-0.0000006982,0.149766
-0.000000698,0.149922
-0.0000006978,0.140156
-0.0000006976,0.130078
-0.0000006974,0.14
-0.0000006972,0.14
-0.000000697,0.139688
-0.0000006968,0.129531
-0.0000006966,0.13
-0.0000006964,0.127891
-0.0000006962,0.228125
-0.000000696,0.391641
-0.0000006958,0.659531
-0.0000006956,1.00172
-0.0000006954,1.31
-0.0000006952,1.55383
-0.000000695,1.76578
-0.0000006948,1.80734
-0.0000006946,1.83
-0.0000006944,1.74211
-0.0000006942,1.54844
-0.000000694,1.35086
-0.0000006938,1.08852
-0.0000006936,0.915234
-0.0000006934,0.732578
-0.0000006932,0.561563
-0.000000693,0.466563
-0.0000006928,0.380547
-0.0000006926,0.3275
-0.0000006924,0.263281
-0.0000006922,0.196484
-0.000000692,0.109922
-0.0000006918,0.109844
-0.0000006916,0.090625
-0.0000006914,0.0700781
-0.0000006912,0.08
-0.000000691,0.0596875
-0.0000006908,0.0703125
-0.0000006906,0.0692188
-0.0000006904,0.0599219
-0.0000006902,0.06
-0.00000069,0.0599219
-0.0000006898,0.0596094
-0.0000006896,0.0482031
-0.0000006894,0.0291406
-0.0000006892,0.01875
-0.000000689,-0.00101562
-0.0000006888,0.0101563
-0.0000006886,-0.0034375
-0.0000006884,-0.06125
-0.0000006882,-0.0707031
-0.000000688,-0.0796875
-0.0000006878,-0.0817969
-0.0000006876,-0.120391
-0.0000006874,-0.0976562
-0.0000006872,-0.0792969
-0.000000687,-0.0582031
-0.0000006868,-0.0203125
-0.0000006866,0.0522656
-0.0000006864,0.070625
-0.0000006862,0.102344
-0.000000686,0.14
-0.0000006858,0.162344
-0.0000006856,0.19
-0.0000006854,0.16
-0.0000006852,0.159922
-0.000000685,0.160234
-0.0000006848,0.171016
-0.0000006846,0.130469
-0.0000006844,0.14
-0.0000006842,0.109375
-0.000000684,0.112422
-0.0000006838,0.2
-0.0000006836,0.379297
-0.0000006834,0.652969
-0.0000006832,0.974922
-0.000000683,1.28484
-0.0000006828,1.53867
-0.0000006826,1.71063
-0.0000006824,1.81656
-0.0000006822,1.82914
-0.000000682,1.76547
-0.0000006818,1.56977
-0.0000006816,1.36016
-0.0000006814,1.1325
-0.0000006812,0.920938
-0.000000681,0.729453
-0.0000006808,0.613984
-0.0000006806,0.461563
-0.0000006804,0.376641
-0.0000006802,0.291875
-0.00000068,0.256719
-0.0000006798,0.156094
-0.0000006796,0.119688
-0.0000006794,0.130469
-0.0000006792,0.107031
-0.000000679,0.0721094
-0.0000006788,0.0513281
-0.0000006786,0.0833594
-0.0000006784,0.0804688
-0.0000006782,0.100625
-0.000000678,0.06875
-0.0000006778,0.0633594
-0.0000006776,0.0799219
-0.0000006774,0.0472656
-0.0000006772,0.040625
-0.000000677,0.0514063
-0.0000006768,0.0492969
-0.0000006766,0.0267969
-0.0000006764,-0.00109375
-0.0000006762,-0.0340625
-0.000000676,-0.06
-0.0000006758,-0.0583594
-0.0000006756,-0.0705469
-0.0000006754,-0.121953
-0.0000006752,-0.1
-0.000000675,-0.110781
-0.0000006748,-0.0977344
-0.0000006746,-0.0255469
-0.0000006744,-0.0107812
-0.0000006742,0.0325
-0.000000674,0.061875
-0.0000006738,0.124453
-0.0000006736,0.139922
-0.0000006734,0.152031
-0.0000006732,0.17
-0.000000673,0.14875
-0.0000006728,0.149531
-0.0000006726,0.148516
-0.0000006724,0.129844
-0.0000006722,0.150391
-0.000000672,0.131406
-0.0000006718,0.13
-0.0000006716,0.115859
-0.0000006714,0.212266
-0.0000006712,0.351641
-0.000000671,0.642031
-0.0000006708,0.943672
-0.0000006706,1.28516
-0.0000006704,1.52836
-0.0000006702,1.70555
-0.00000067,1.83117
-0.0000006698,1.8182
-0.0000006696,1.74617
-0.0000006694,1.6082
-0.0000006692,1.38023
-0.000000669,1.10781
-0.0000006688,0.909766
-0.0000006686,0.749297
-0.0000006684,0.588828
-0.0000006682,0.482422
-0.000000668,0.363438
-0.0000006678,0.311563
-0.0000006676,0.255391
-0.0000006674,0.213359
-0.0000006672,0.147344
-0.000000667,0.0910156
-0.0000006668,0.0805469
-0.0000006666,0.0695313
-0.0000006664,0.0907031
-0.0000006662,0.0608594
-0.000000666,0.0596094
-0.0000006658,0.0701563
-0.0000006656,0.0596875
-0.0000006654,0.0796875
-0.0000006652,0.07
-0.000000665,0.0703906
-0.0000006648,0.0302344
-0.0000006646,0.0598438
-0.0000006644,0.0223438
-0.0000006642,0.0203906
-0.000000664,0.0298438
-0.0000006638,-0.0210937
-0.0000006636,-0.0601562
-0.0000006634,-0.0605469
-0.0000006632,-0.0917187
-0.000000663,-0.110078
-0.0000006628,-0.109687
-0.0000006626,-0.1
-0.0000006624,-0.0884375
-0.0000006622,-0.0494531
-0.000000662,-0.0482812
-0.0000006618,0.0119531
-0.0000006616,0.0722656
-0.0000006614,0.13
-0.0000006612,0.12
-0.000000661,0.151094
-0.0000006608,0.17
-0.0000006606,0.149531
-0.0000006604,0.149766
-0.0000006602,0.14
-0.00000066,0.149141
-0.0000006598,0.109297
-0.0000006596,0.120391
-0.0000006594,0.110156
-0.0000006592,0.129609
-0.000000659,0.199609
-0.0000006588,0.331641
-0.0000006586,0.601016
-0.0000006584,0.932656
-0.0000006582,1.21797
-0.000000658,1.48852
-0.0000006578,1.71125
-0.0000006576,1.8
-0.0000006574,1.85094
-0.0000006572,1.79086
-0.000000657,1.60875
-0.0000006568,1.40984
-0.0000006566,1.17016
-0.0000006564,0.948203
-0.0000006562,0.743047
-0.000000656,0.629219
-0.0000006558,0.51
-0.0000006556,0.395938
-0.0000006554,0.331641
-0.0000006552,0.275156
-0.000000655,0.200781
-0.0000006548,0.161875
-0.0000006546,0.129688
-0.0000006544,0.0814844
-0.0000006542,0.0802344
-0.000000654,0.0605469
-0.0000006538,0.0485938
-0.0000006536,0.0396094
-0.0000006534,0.0707813
-0.0000006532,0.06
-0.000000653,0.0701563
-0.0000006528,0.0695313
-0.0000006526,0.0796094
-0.0000006524,0.0497656
-0.0000006522,0.0510156
-0.000000652,0.0605469
-0.0000006518,0.0182813
-0.0000006516,0.0100781
-0.0000006514,-0.010625
-0.0000006512,-0.0313281
-0.000000651,-0.060625
-0.0000006508,-0.0608594
-0.0000006506,-0.122812
-0.0000006504,-0.119219
-0.0000006502,-0.0992969
-0.00000065,-0.100078
-0.0000006498,-0.075625
-0.0000006496,-0.0174219
-0.0000006494,0.003125
-0.0000006492,0.0621094
-0.000000649,0.111719
-0.0000006488,0.110234
-0.0000006486,0.132813
-0.0000006484,0.16125
-0.0000006482,0.146953
-0.000000648,0.120391
-0.0000006478,0.151328
-0.0000006476,0.139219
-0.0000006474,0.118125
-0.0000006472,0.0999219
-0.000000647,0.120703
-0.0000006468,0.120938
-0.0000006466,0.175234
-0.0000006464,0.320156
-0.0000006462,0.602578
-0.000000646,0.88
-0.0000006458,1.18
-0.0000006456,1.4182
-0.0000006454,1.63656
-0.0000006452,1.77469
-0.000000645,1.86914
-0.0000006448,1.79898
-0.0000006446,1.65016
-0.0000006444,1.40172
-0.0000006442,1.18
-0.000000644,0.950625
-0.0000006438,0.766172
-0.0000006436,0.680703
-0.0000006434,0.522422
-0.0000006432,0.438359
-0.000000643,0.354922
-0.0000006428,0.263438
-0.0000006426,0.215938
-0.0000006424,0.151328
-0.0000006422,0.138594
-0.000000642,0.0900781
-0.0000006418,0.0896875
-0.0000006416,0.07
-0.0000006414,0.0815625
-0.0000006412,0.0795313
-0.000000641,0.0707813
-0.0000006408,0.0796875
-0.0000006406,0.0575
-0.0000006404,0.06
-0.0000006402,0.0469531
-0.00000064,0.0407031
-0.0000006398,0.0472656
-0.0000006396,0.0190625
-0.0000006394,0.0173438
-0.0000006392,-0.0115625
-0.000000639,-0.00960937
-0.0000006388,-0.0205469
-0.0000006386,-0.0321875
-0.0000006384,-0.0616406
-0.0000006382,-0.104766
-0.000000638,-0.110078
-0.0000006378,-0.121094
-0.0000006376,-0.108203
-0.0000006374,-0.0639062
-0.0000006372,-0.0282031
-0.000000637,0.0152344
-0.0000006368,0.0510938
-0.0000006366,0.0727344
-0.0000006364,0.11
-0.0000006362,0.141563
-0.000000636,0.150078
-0.0000006358,0.17125
-0.0000006356,0.169922
-0.0000006354,0.147969
-0.0000006352,0.0999219
-0.000000635,0.132109
-0.0000006348,0.120078
-0.0000006346,0.129063
-0.0000006344,0.121328
-0.0000006342,0.176563
-0.000000634,0.290703
-0.0000006338,0.566406
-0.0000006336,0.879844
-0.0000006334,1.1493
-0.0000006332,1.42688
-0.000000633,1.63055
-0.0000006328,1.78578
-0.0000006326,1.8618
-0.0000006324,1.82844
-0.0000006322,1.64
-0.000000632,1.46094
-0.0000006318,1.24438
-0.0000006316,0.997031
-0.0000006314,0.80125
-0.0000006312,0.629141
-0.000000631,0.532344
-0.0000006308,0.451094
-0.0000006306,0.353828
-0.0000006304,0.266094
-0.0000006302,0.206484
-0.00000063,0.163984
-0.0000006298,0.148047
-0.0000006296,0.0820313
-0.0000006294,0.0657031
-0.0000006292,0.0817188
-0.000000629,0.0692969
-0.0000006288,0.0953125
-0.0000006286,0.0939063
-0.0000006284,0.0617188
-0.0000006282,0.0690625
-0.000000628,0.0708594
-0.0000006278,0.0607813
-0.0000006276,0.0499219
-0.0000006274,0.0504688
-0.0000006272,0.0219531
-0.000000627,0.0100781
-0.0000006268,0.00164063
-0.0000006266,-0.00945312
-0.0000006264,-0.0199219
-0.0000006262,-0.0292187
-0.000000626,-0.0680469
-0.0000006258,-0.0802344
-0.0000006256,-0.0794531
-0.0000006254,-0.0998437
-0.0000006252,-0.0907031
-0.000000625,-0.0717187
-0.0000006248,-0.0420312
-0.0000006246,-0.0096875
-0.0000006244,0.0303125
-0.0000006242,0.0814063
-0.000000624,0.150156
-0.0000006238,0.129609
-0.0000006236,0.141484
-0.0000006234,0.160078
-0.0000006232,0.160234
-0.000000623,0.170156
-0.0000006228,0.159688
-0.0000006226,0.148516
-0.0000006224,0.118594
-0.0000006222,0.120703
-0.000000622,0.141094
-0.0000006218,0.159609
-0.0000006216,0.24
-0.0000006214,0.518516
-0.0000006212,0.81
-0.000000621,1.12297
-0.0000006208,1.37711
-0.0000006206,1.59
-0.0000006204,1.76648
-0.0000006202,1.83047
-0.00000062,1.78742
-0.0000006198,1.69609
-0.0000006196,1.4918
-0.0000006194,1.22984
-0.0000006192,1.03836
-0.000000619,0.835703
-0.0000006188,0.699375
-0.0000006186,0.571484
-0.0000006184,0.401875
-0.0000006182,0.349453
-0.000000618,0.27
-0.0000006178,0.224844
-0.0000006176,0.135234
-0.0000006174,0.110313
-0.0000006172,0.120313
-0.000000617,0.101094
-0.0000006168,0.0916406
-0.0000006166,0.0697656
-0.0000006164,0.0891406
-0.0000006162,0.08
-0.000000616,0.0794531
-0.0000006158,0.0810156
-0.0000006156,0.0603906
-0.0000006154,0.0697656
-0.0000006152,0.0617188
-0.000000615,0.0398438
-0.0000006148,0.0307031
-0.0000006146,0.0110938
-0.0000006144,-0.01
-0.0000006142,1.42109E-16
-0.000000614,-0.0296094
-0.0000006138,-0.0503125
-0.0000006136,-0.0697656
-0.0000006134,-0.110312
-0.0000006132,-0.0901562
-0.000000613,-0.110547
-0.0000006128,-0.0998437
-0.0000006126,-0.0690625
-0.0000006124,-0.0510156
-0.0000006122,0.00234375
-0.000000612,0.0297656
-0.0000006118,0.0608594
-0.0000006116,0.102188
-0.0000006114,0.162109
-0.0000006112,0.149844
-0.000000611,0.139141
-0.0000006108,0.130703
-0.0000006106,0.171719
-0.0000006104,0.156875
-0.0000006102,0.140938
-0.00000061,0.16
-0.0000006098,0.121875
-0.0000006096,0.101953
-0.0000006094,0.184688
-0.0000006092,0.234531
-0.000000609,0.475625
-0.0000006088,0.777188
-0.0000006086,1.07133
-0.0000006084,1.36984
-0.0000006082,1.59586
-0.000000608,1.75484
-0.0000006078,1.82336
-0.0000006076,1.82
-0.0000006074,1.69266
-0.0000006072,1.50133
-0.000000607,1.2668
-0.0000006068,1.03984
-0.0000006066,0.835547
-0.0000006064,0.685313
-0.0000006062,0.55
-0.000000606,0.450625
-0.0000006058,0.366953
-0.0000006056,0.302578
